method_is_post,method_is_put,method_is_other,url_length_raw,url_is_absolute,url_parse_error,url_host_present,url_host_is_ip,url_host_non_ascii_count,url_userinfo_present,url_port_present,url_port_valid,url_fragment_present,path_length_raw,path_percent_encoding_count,path_invalid_percent_count,path_non_ascii_count,path_control_char_count,path_digit_ratio,path_special_ratio,path_sql_pattern_count,path_xss_pattern_count,path_traversal_pattern_count,path_shell_metachar_count,path_segment_count,path_double_slash_count,path_extension_like_segment_count,path_hidden_segment_count,path_nested_extension_transition,path_max_segment_length,path_backslash_count,query_present,query_length_raw,query_percent_encoding_count,query_invalid_percent_count,query_non_ascii_count,query_control_char_count,query_digit_ratio,query_special_ratio,query_sql_pattern_count,query_xss_pattern_count,query_traversal_pattern_count,query_shell_metachar_count,query_parameter_count,query_repeated_parameter_count,query_empty_value_count,query_without_equals_count,query_max_name_length,query_max_value_length,body_present,body_length_raw,body_percent_encoding_count,body_invalid_percent_count,body_non_ascii_count,body_control_char_count,body_digit_ratio,body_special_ratio,body_sql_pattern_count,body_xss_pattern_count,body_traversal_pattern_count,body_shell_metachar_count,body_parameter_count,body_repeated_parameter_count,body_empty_value_count,body_without_equals_count,body_max_name_length,body_max_value_length,header_unique_count,header_duplicate_count,header_has_host,header_has_content_type,content_type_is_form_urlencoded,header_has_content_length,content_length_valid,content_length_delta,host_matches_url_host,label
1,0,0,52,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0.016129032258064516,0.14516129032258066,0,0,0,4,5,0,0,0,8,9,12,0,1,1,1,1,1,0,1,0
0,0,0,50,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,89,1,0,1,0,0,0,1,1,0,26,0,0,0,0,0.038461538461538464,0.15384615384615385,0,0,0,0,3,0,1,0,0,9,0,1,41,1,0,0,0,0.12820512820512819,0.15384615384615385,0,0,0,2,3,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,112,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,1,59,0,0,0,0,0.067796610169491525,0.16949152542372881,0,0,0,4,5,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,63,1,0,1,0,0,0,1,1,0,42,0,0,0,0,0.023809523809523808,0.16666666666666666,0,0,0,0,5,0,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,57,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0.25,0.25,0,0,0,0,1,0,0,0,2,1,12,0,1,1,1,1,1,0,1,0
0,0,0,116,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,1,63,0,0,0,0,0.1111111111111111,0.15873015873015872,0,0,0,4,5,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,50,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
1,0,0,47,1,0,1,0,0,0,1,1,0,26,0,0,0,0,0.038461538461538464,0.15384615384615385,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0.11627906976744186,0.11627906976744186,0,0,0,2,3,0,0,0,6,14,12,0,1,1,1,1,1,0,1,0
1,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0.055555555555555552,0.055555555555555552,0,0,0,0,1,0,0,0,3,14,12,0,1,1,1,1,1,0,1,1
0,0,0,65,1,0,1,0,0,0,1,1,0,44,0,0,0,0,0.022727272727272728,0.18181818181818182,0,0,0,0,4,0,2,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,299,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,1,249,3,0,2,0,0.1440329218106996,0.11522633744855967,0,0,0,12,13,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,297,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,1,246,2,0,0,0,0.14462809917355371,0.12396694214876033,0,0,0,12,13,0,0,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,119,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,1,66,0,0,0,0,0.015151515151515152,0.13636363636363635,0,0,0,4,5,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,49,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,3,0,1,0,0.14007782101167315,0.11284046692607004,0,0,0,12,13,0,0,0,9,38,12,0,1,1,1,1,1,0,1,1
1,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,1,0,0.086956521739130432,0.13043478260869565,0,0,0,4,5,0,0,0,8,17,12,0,1,1,1,1,1,0,1,0
1,0,0,50,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,2,0,1,0,0.15447154471544716,0.10975609756097561,0,0,0,12,13,0,0,0,9,28,12,0,1,1,1,1,1,0,1,0
0,0,0,51,1,0,1,0,0,0,1,1,0,30,0,0,0,0,0.033333333333333333,0.13333333333333333,0,0,0,0,3,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,44,1,0,1,0,0,0,1,1,0,23,0,0,0,0,0.086956521739130432,0.17391304347826086,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,296,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,1,245,7,0,3,0,0.15151515151515152,0.13419913419913421,0,0,0,12,13,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,55,1,0,1,0,0,0,1,1,0,34,0,0,0,0,0.029411764705882353,0.14705882352941177,0,0,0,0,3,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,52,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0.015625,0.140625,0,0,0,4,5,0,0,0,8,12,12,0,1,1,1,1,1,0,1,0
0,0,0,80,1,0,1,0,0,0,1,1,0,59,0,0,0,0,0.016949152542372881,0.16949152542372881,0,0,0,0,5,0,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,50,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
1,0,0,50,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,8,0,3,0,0.11538461538461539,0.11538461538461539,0,0,0,12,13,0,0,0,9,43,12,0,1,1,1,1,1,0,1,1
1,0,0,52,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0.016666666666666666,0.14999999999999999,0,0,0,4,5,0,0,0,8,8,12,0,1,1,1,1,1,0,1,1
0,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,83,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,34,0,0,0,0,0,0.029411764705882353,0,0,0,0,1,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,63,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,1,5,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,329,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,1,279,6,0,2,0,0.11235955056179775,0.1198501872659176,0,0,0,12,13,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,57,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,8,0,0,0,0.16417910447761194,0.16417910447761194,0,0,0,0,1,0,0,0,2,64,12,0,1,1,1,1,1,0,1,1
0,0,0,47,1,0,1,0,0,0,1,1,0,26,0,0,0,0,0.038461538461538464,0.15384615384615385,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,117,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,68,1,0,1,0,0.090909090909090912,0.13636363636363635,0,0,0,4,5,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,49,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242,4,0,1,0,0.15384615384615385,0.12820512820512819,0,0,0,12,13,0,0,0,9,28,12,0,1,1,1,1,1,0,1,1
0,0,0,51,1,0,1,0,0,0,1,1,0,30,0,0,0,0,0.033333333333333333,0.13333333333333333,0,0,0,0,3,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,92,1,0,1,0,0,0,1,1,0,26,0,0,0,0,0.038461538461538464,0.15384615384615385,0,0,0,0,3,0,1,0,0,9,0,1,44,0,0,0,0,0.11363636363636363,0.11363636363636363,0,0,0,2,3,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0.058823529411764705,0.058823529411764705,0,0,0,0,1,0,0,0,2,14,12,0,1,1,1,1,1,0,1,0
0,0,0,44,1,0,1,0,0,0,1,1,0,23,0,0,0,0,0.086956521739130432,0.17391304347826086,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
1,0,0,50,1,0,1,0,0,0,1,1,0,29,0,0,0,0,0.034482758620689655,0.13793103448275862,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,4,0,1,0,0.125,0.11029411764705882,0,0,0,12,13,0,0,0,9,36,12,0,1,1,1,1,1,0,1,1
0,0,0,140,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,91,17,0,0,0,0.14035087719298245,0.35087719298245612,1,0,0,2,1,0,0,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,81,1,0,1,0,0,0,1,1,0,60,0,0,0,0,0.016666666666666666,0.18333333333333332,0,0,0,0,6,0,3,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,34,1,0,1,0,0,0,1,1,0,13,0,0,0,0,0,0.30769230769230771,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,53,1,0,1,0,0,0,1,1,0,32,0,0,0,0,0.625,0.09375,0,0,0,0,2,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,145,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,96,4,0,3,0,0.079545454545454544,0.11363636363636363,1,0,0,4,5,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,123,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,74,3,0,3,0,0.088235294117647065,0.13235294117647059,0,0,0,4,5,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,33,1,0,1,0,0,0,1,1,0,12,0,0,0,0,0.083333333333333329,0.16666666666666666,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,2,0,1,0,0.085714285714285715,0.14285714285714285,0,0,0,4,5,0,0,0,8,17,12,0,1,1,1,1,1,0,1,1
0,0,0,94,1,0,1,0,0,0,1,1,0,26,0,0,0,0,0.038461538461538464,0.15384615384615385,0,0,0,0,3,0,1,0,0,9,0,1,46,1,0,0,0,0.11363636363636363,0.13636363636363635,0,0,0,2,3,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,311,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,1,261,9,0,2,0,0.16460905349794239,0.13580246913580246,1,0,0,12,13,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,330,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,1,280,6,0,2,0,0.13059701492537312,0.11567164179104478,0,0,0,12,13,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,46,1,0,1,0,0,0,1,1,0,25,0,0,0,0,0.040000000000000001,0.16,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
1,0,0,52,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0.084745762711864403,0.15254237288135594,0,0,0,4,5,0,0,0,8,10,12,0,1,1,1,1,1,0,1,1
0,0,0,82,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,33,0,0,0,0,0,0.030303030303030304,0,0,0,0,1,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,126,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,1,68,8,0,0,0,0.019230769230769232,0.21153846153846154,0,2,0,4,1,0,0,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,43,1,0,1,0,0,0,1,1,0,22,0,0,0,0,0,0.090909090909090912,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,115,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,1,62,0,0,0,0,0.048387096774193547,0.14516129032258066,0,0,0,4,5,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
1,0,0,49,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,2,0,0,0,0.13821138211382114,0.11788617886178862,0,0,0,12,13,0,0,0,9,35,12,0,1,1,1,1,1,0,1,0
0,0,0,117,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,1,64,1,0,0,0,0.032258064516129031,0.16129032258064516,0,0,0,4,5,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,1,0,57,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0.25,0.25,0,0,0,0,1,0,0,0,2,1,12,0,1,1,1,1,1,0,1,1
0,0,0,63,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,1,5,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
1,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,0,1,0,0.085714285714285715,0.12857142857142856,0,0,0,4,5,0,0,0,8,17,12,0,1,1,1,1,1,0,1,1
1,0,0,49,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,2,0,0,0,0.1415929203539823,0.12831858407079647,0,0,0,12,13,0,0,0,10,23,12,0,1,1,1,1,1,0,1,1
0,0,0,646,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,10,0,1,597,109,0,0,0,0.46965699208443273,0.29023746701846964,0,0,0,1,1,0,0,0,8,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,0,0,49,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,48,1,0,1,0,0,0,1,1,0,27,0,0,0,0,0.037037037037037035,0.14814814814814814,0,0,0,0,3,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,57,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1388888888888889,0,0,0,0,4,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
1,0,0,57,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0.25,0.25,0,0,0,0,1,0,0,0,2,1,12,0,1,1,1,1,1,0,1,0
0,0,0,62,1,0,1,0,0,0,1,1,0,36,0,0,0,0,0.027777777777777776,0.1111111111111111,0,0,0,0,3,0,1,0,0,19,0,1,4,0,0,0,0,0.25,0.25,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0
0,0,0,293,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0.035714285714285712,0.14285714285714285,0,0,0,0,3,0,1,0,0,10,0,1,243,5,0,1,0,0.13733905579399142,0.13304721030042918,0,0,0,12,13,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
0,1,0,52,1,0,1,0,0,0,1,1,0,31,0,0,0,0,0.032258064516129031,0.12903225806451613,0,0,0,0,3,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0.067796610169491525,0.15254237288135594,0,0,0,4,5,0,0,0,8,8,12,0,1,1,1,1,1,0,1,1
0,0,0,45,1,0,1,0,0,0,1,1,0,24,0,0,0,0,0,0.16666666666666666,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,1
